id,title,genre,desc
43854, Dare to Be Different (2016) , documentary ," The stories of three special needs children at Port Phillip Specialist School; a transformative learning environment where challenges are met with the everyday resilience of curious minds supported through arts-based learning. We meet Alice, a gutsy redhead with cerebral palsy who has a habit of falling over; Ben, taught in isolation at his last school for the other children's protection; and non-verbal, wheelchair-bound Amelia, the most sociable student in her class. The kids prepare for Class Act, a whole school performance, showcasing the subtle yet profound personal developments facilitated by an education model that transforms the lives of its special needs students and their families."
39893, The Olive Branch (????) , drama ," Set in Shreveport, Louisiana, The Olive Branch tells the story of the modern day descendants of plantation owner Thomas Steele and Olive Dupre, one of his slaves. Recalling the relationship of Thomas Jefferson and Sally Hemmings, the script explores the questions of truth, rights and true rights as it seeks to sort out complicated inheritance and relationship issues when two very different branches of the same family meet for the first time."
35973, The Dawn of a Tomorrow (1915) , drama ," A young girl who lives in the slums of London, is in love with a cunning thief. She persuades him to give up his life of crime. Meanwhile, an eccentric millionaire, who has been diagnosed with an incurable dementia, becomes so despondent, he decides to commit suicide. He disguises himself as a vagrant, and wanders into the slums. As he tries to find the courage to kill himself, he is encountered by the young girl. She rationalizes him out of the cowardly act. Her genuine sweetness and strong faith, effects him to such an extent, he begins to believe a recovery is possible. Now the girl's sweetheart has been falsely accused of murder, and only the millionaire's licentious nephew can give him an alibi. The girl pleads with the nephew, to help prove her sweetheart's innocence. He refuses and tries to take advantage of the young girl. The millionaire arrives in time, and shames his nephew to testify right. The millionaire now pledges himself to a life of service and charity, and the girl and her sweetheart are happily reunited."
30233, All-Star Party for Lucille Ball (1984) , comedy ," Variety Clubs International hosted this tribute to Lucille ball. It brought Lucy and her husband, Gary Morton together on their anniversary, to present her with a humanitarian award. Lucy was also honored by being dedicated the Lucille Ball Diabetes Research Library at the Barbara Davis Juvenile Diabetes Hospital in Denver, Colorado in honor of her lifelong work to find a cure for juvenile diabetes."
15464, Mr. Parker (2018) , drama ," Sam Holt is a successful documentary filmmaker enjoying life in London when he gets a phone call from a policeman from his old home in Manchester asking if he is the Sam that attended Trussart High School in the 1990's. Discovering that his old teacher, the man who inspired him on the life he now leads, is being questioned by the police, Sam travels back to the small town he grew up in is forced to face not only hard truths about the man he hero-worshipped, but his own past, which he thought he'd put behind him years ago."
753," ""Good Girls Revolt"" (2015) ", drama ," Life for young and vibrant Patti Robinson couldn't be better. As a researcher at News of the Week magazine in 1969 New York, she enjoys exciting, intellectual challenges and the occasional quickie with her reporter boyfriend at work. But while navigating the social upheaval of the times, she encounters bold new ideas and actions that propel her into new territory that even she never dreamt of."
15722, Peur de rien (2015) , drama ," Lina is a Lebanese Student that just arrived to Paris to continue her studies in a French University in 1993, only to find that the Chaos that was home was no different than what she will witness in the French capital. But Paris will offer her the opportunity to find herself and acquire a new self confidence that she didn't know she had in herself."
23631, Snow (2012) , drama ," After some exciting summer vacations at the beach, Cata decides to take a job at a reputable hotel in the hot ski venue of Valle Nevado. She is greeted by her good friend Blanca who works there as a ski instructor for kids. She introduces her to Cristobal, the best instructor of the area, and Cata is completely enchanted by him. She also meets Nacho, a sweet guy who works as a mascot at the local Kid's Club. Cata ends up working at the local ski rental setting up equipment for tourists. She tries to enjoy her winter vacations juggling work, fun, and learning how to ski. But her friendship with Blanca is threatened when she discovers Blanca is going out with Cristobal. Love and deception, struggle and dedication, friendship and team-work set the course to this group of friend's fascinating coming winter break at the snowy mountains."
8668, Post-Impressionists: Van Gogh (2000) , documentary ," Vincent Van Gogh remains the ultimate example of the tortured artistic genius. His whole life was a struggle against poverty, loneliness and mental disorder. In a feverish spell of painting prior to his death, Vincent Van Gogh proved himself a great artist. The hundreds of canvases that he painted in the South of France are now recognized as masterpieces of the Post-Impressionist age. His use of thick, swirling color was a conscious attempt to express his own tortured state of mind through his work. In his landscapes, still-lifes and portraits, he succeeded. Though he sold just one painting in his lifetime, works such as ""Sunflowers"" now sell for tens of millions of dollars."
2637," ""The Secrets of Everything"" (2012) ", documentary ," If a penny falls off the top of the Empire State Building and hits someone on the pavement, will it kill them? Science geek and adrenaline junkie Greg Foot lives to risk his neck and get to the bottom of such things. Greg comes under sustained attack - he's immersed in cold water to discover what extreme temperature can do to you and has his fingers hammered to test a weird painkiller. And then he investigates spontaneous human combustion."
25017, I Used to Be Normal: A Boyband Fangirl Story (2018) , documentary ," 'I Used to be Normal - A Boyband Fangirl Story' is the surprising coming of age story of four diverse women who have had their lives dramatically changed by their love of a boyband - Backstreet Boys, One Direction, Take That and The Beatles."
3136, Babul (1950) , drama ," This is the story of two widower fathers in Madhopur. The first one lives a poor lifestyle, and has a daughter by the name of Bela, who he hopes will get married to the new Postmaster, Ashok, who comes from a wealthy family. He is all the more thrilled when he finds out that Ashok is indeed taking more than an average interest in Bela and has even given her some jewelry. The second dad is Jamnadas, the father of Usha, who lives a wealthy lifestyle in a mansion. He would like her to get married to Vinod, the son of Ganga Prasad, but Usha is in love with Ashok. Who will Ashok marry?"
669, Hajnali láz (2015) , drama ," the story of a love born in the strangest of circumstances between two long-suffering survivors of the hell that was the Holocaust. Their love overcomes all obstacles in its path including death when it eventually comes. Set in the Swedish rehabilitation camps during the autumn and winter of 1945. A true story. In 1945, after having been freed from a concentration camp, the 25-year-old Hungarian man, Miklós is being treated at a Swedish hospital. The doctors diagnose him with a severe lung disease and tell him that he has no more than six months to live. But he refuses to give up, wants to find a wife with whom he can start a new life, and sends letters to 117 Hungarian girls who are also being treated in Sweden. One of the girls is 19-year-old Lili, who likes Miklós's letter, and they start corresponding. Based on the novel: Fever at Dawn."
37955, Carry on Darkly (1998) , documentary ," A distasteful look into the 'seedy' lives of 4 ""Carry On"" actors who are no longer alive to defend themselves. Apparently Sid James had an eye for the ladies, whilst Kenneth Williams, Charles Hawtrey and Frankie Howerd... didn't."
15049, Can Architects Save the World? (2015) , documentary ," ""Can Architects Save the World?"" In this 52-minute documentary, a museum exhibition of architectural models inspires thoughts about whether architects, and architecture, are becoming more prominent in our lives. The exhibition showed models for projects around the world designed by BIG, the international firm founded by well-known Danish architect Bjarke Ingels. Washington DC's National Building Museum displayed the models in an unprecedented way, suspending BIG's models in the air, around the second floor of the building's spectacular Great Hall, in an exhibition entitled ""Hot to Cold"" that ran from January-August 2015. Interviews with the exhibition's curators, and with architects, urban planners, and architecture critics, suggest that forces in society today -- forces like climate change, competition for residents between suburbs and cities, and an increasingly design-literate public -- are making architects more prominent. As a result, the design-thinking process used in architecture could become part of how society solves some of its complex problems -- problems that the political process often seems too gridlocked to solve on its own."
31908, Time Framed (????) , drama ," Time Framed tells the story of Agent Truman Black; a gun-for-hire secret operative who is entrained to protect government and corporate interests in high-stakes missions. During his latest assignment to stop the supposed heist and expulsion of a revolutionary clean energy method that brings free power across the world, he finds himself framed and becomes a whistle-blower that uncovers truths about control and corruption."
6162, The Grave Caller (2017) , horror ," Successful teen novelist Sam Tabot is traveling with his wife Veronica to Alderson West Virginia in hopes of unearthing some valuable history he hopes to find at his families cabin. Quickly finding his uncle Samuel Talbot's diary, Sam begins to piece together a macabre history of violence and carnage that lead him to understand truths in his life. Sam begins adding it all together, and just as quickly begins being visited by the same demons who first visited his uncle Samuel. Before Sam can put it all together, he commits the same errors that his uncovering with the same dire consequences."
12269, I Want You to Want Me (2016) , comedy ," Two couples in their early 20s have high inspirations of attaining (what social media would call) ""#RelationshipGoals"" together, but before they can reach those goals, they have to endure the hurdles of ""#RelationshipProblems"". ""I Want You To Want Me"" is an unfiltered and honest look at what young couples have to struggle with individually in order to grow stronger together. This urban comedy will touch on all issues pertaining to money, trust, goals, sex, life experiences and much more. This is the type of show that is so relatable, viewers will feel as if the show is telling their own personal story."
18046, Zalobnici (1961) , comedy ," The young Eliska Janícková is watering her mother's grave. An argument of two members of the local cooperative over a sack of groats stolen from the cowshed drives her out from the cemetery. A fragile love relationship gradually develops between Eliska and Jenda Dostál, the chairman of the local youth movement organization. The young people in their village, Pavlov, do not have a simple life. The house of culture has been under construction for two years already and there are no funds to finish it. The youngsters blame their parents as well as their fellow-citizens, members of the agricultural cooperative, for thinking only of their own prosperity. The boys and girls decide to make a list of dishonest practices by cooperative members and publish them."
31962, Tension & Release (2003) , documentary ," ""Tension & Release"" is a musical documentary about the Blues, a musical form that is rich in tradition and captured live at the International ""Springing the Blues"" Festival. ""Tension & Release"" is a concert film that brings us the Blues as it is played by some of the most passionate and talented performers on the scene today. Their commitment to their calling is evident onstage and offstage, in this intense, insightful documentary."
25819, Gabrielle (1954) , drama ," While Bertil Lindström works at the Swedish embassy in Paris, his wife Gabrielle spends the summer alone in Sweden. After a phone call to her, he starts to think of all the things she can possibly be doing separated from him."
4484, Stek (1988) , comedy , A comedy about an unsuccessful actor at a provincial theater who is offered the main role in a play of an ambitious playwright. The atmosphere at the theater is uninspiring because it is full of pretending and vanity and lacks creativity. These together with not feeling content in his private life make him walk off the stage in the middle of the first night show.
34648, Real Lives... Real Sex Lives (1995) , documentary ," Real Lives is a brand new concept in adult programming. In this video devised and created by Dr Andrew Stanway of ""The Lovers Guide"", four real-life couples share their personal experiences to help you learn and grow within your own personal life. With no narrator or presenter to come between you and the couples, you can share their intimate experiences through fly-on-the-wall film making techniques, and explore four subjects never before addressed in this way: Sharing a Fantasy, Prolonging the Pleasure, Making a Sexy Video and Holiday Sex. Real Lives - Real Sex Lives is a beautifully made programme which through its no-holds-barred approach will educate, inform, entertain and maybe even change your lives forever."
46503, Los Presentes (2016) , drama ," Ana a former actress gets the chance to reunite herself with a Ophelia, a character she played years back, when she met and fell for the man who is her husband now. However, at this point, her marriage is facing a difficult time. What keeps them together is their 6 year old son. Ana, by becoming Ophelia once again and under these circumstances she suffers a personality split which leads her to an extreme and life changing juncture, something she has never faced before. Ana is an actress who is about to start rehearsing the ""Hamlet's Machine"", the same play several years ago joined with Eduardo, the play director and now her husband. During that first rehearsal she awakens Ophelia's spirit and collapses. During a series of psychiatric therapy sessions alternated with frequent infidelities, Ana dodges her family life feeling inner resentment towards the monotony her life has turned into, growing apart from her little 8 years old son Alex and her 10 years older husband Eduardo. Eduardo is about to change publishing company and sell it to a new foreign investor. After several complicated family episodes, Eduardo proposes a family trip to the volcanoes. Alex, very curious after reading about the legend describing the tragedy of Popocatepetl and Iztaccihuatl feels excited about it, yet Ana refuses to join the plan. Finally, Eduardo and Alex embark on that journey and through a kind of shared grief, find a common place of peace and joy. Ana is carried by Ophelia's momentum to the waterfall of El Encanto where the character finally comes back to nature, freeing Ana. Facing the volcanoes, Eduardo and Alex see the return of Ana. The mexican legend of the two volcanoes (Popocatepetl and Iztaccihuatl), the play (Hamlet's Machine) and their life story seems to meet at the point where the Popocatepetl volcano explodes and takes what seems a first breath ... Years later, in the same Paso de Cortes, a grown up Alex and his girlfriend visit the same place. Popocatepetl and Iztaccihuatl witness once again. The coexistence between living things, their myths and legends."
10406, Orgia ou O Homem Que Deu Cria (1970) , comedy ," A countryman kills his father and heads for the big city. On his way, he meets the most bizarre and allegorical types: a robber, a drag queen who thinks he's Carmen Miranda, a black king, a fallen black angel, a priest, two whores, a pregnant cowboy, among others."
46089," One Man, One Cow, One Planet (2007) ", documentary ," One man, One cow, One planet exposes globalization and the mantra of infinite growth in a finite world for what it really is: an environmental and human disaster. But across India marginal farmers are fighting back. By reviving biodynamics an arcane form of agriculture, they are saving their poisoned lands and exposing the bio-colonialism of multinational corporations. One man, One cow, One planet tells their story through the teachings of an elderly New Zealander many are calling the new Gandhi."
13683, Five Beans in a Cup (2003) , drama ," Jay Mitchell (Vick Smith) is a young entrepreneur on his first business trip. On his way to meet his clients, Jay finds himself stranded in the middle of nowhere. There he encounters two hikers (Rudy Calizo, Deya Kockenmeister) who take him to a destination beyond his imagination."
40182, Sat2Mon (2012) , comedy ," Chuad falls in love with Lew when he's seeing her passing by. He's able to take a job where Lew is working too to be close to her, but he doesn't know how to talk to her, so he's asking Lew's best friend Pen for advice. Suddenly when Chuad's grandmother is calling Chuad that she's having a heart disease and won't live for long and that's she would love to see Chuad with his new girlfriend (Chuad told her that he had a girlfriend while he was single). After making a deal with Pen, Pen was willing to go with him for 3 days to pretend to be his girlfriend to satisfy his grandmother, but there's growing something between Pen and Chuad."
23290, Brave Girls (2018) , documentary ," For Karishma, Apsana and Samira, going to school to complete their secondary education represented a seismic shift in worldview and a radical reappraisal of what their lives could become. Suddenly, a life trapped within four walls, fulfilling societal expectations came into question when the possibility of a life outside of the house became palpable. But as final exams approached, their families began preparations for their weddings. Immediately, they were forced to choose between their quickly evolving dreams and their obligations to their community. Apsana broke her arranged engagement the day before her wedding to continue pursuing her education; Karishma made an unthinkable choice by running away and marrying a forbidden love; Samira accepted her fate and married as was expected of her, leaving her family behind. Their choices are not just their own but have consequences for their families within a tight knit community. These stories combined show the complexity that emerges on the path to self-determination within a conservative, Muslim town - Dholka located in the western state of Gujarat, India. Filmed over 4 years, BRAVE GIRLS explores the urgent questions about the empowerment of women in the developing world from the perspective of the women living those questions and facing the consequences of answering them."
44375, Changing the World on Vacation (2009) , documentary ," ""Changing the World on Vacation"" is a social impact documentary that explores the controversial trend ""Volun-tourism"" (the merger of adventure travel and aid work) by following an American grassroots NGO in Cambodia that built a school for 540 children in a rural village and financially sustains this project through volunteer-travelers. With intimate access to the president of the grassroots NGO, the film uncovers the personal and political potholes that stand in the way of doing aid work responsibly and joins three groups of volunteers on their trips to Cambodia, contrasting the life-changing effects of their own journey and their impact for the local communities. The film furthers an inclusive dialogue for more sustainable aid practices, highlighting the potential and dangers of Volun-tourism (the largest growing segment in the tourism and non-profit industry) and is a catalyst for discussion that raises crucial questions about the nature of giving and our individual potential to be activists for change."
9338, Time of Dying (2008) , documentary ," The Great Smoky Mountains - master chain of the Southern Appalachians - is America's most popular National Park. Time of Dying tells the story of how a Park - meant to be 'protected and preserved for future generations' - became America's most polluted woods. What kind of pollution makes for dying trees, bad air, and diminished views? Interviews with locals, scientists, and the Park Service explain why."
24340, The Gunrunner (2018) , action ," A mysterious transporter of illegal firearms, the Gunrunner- is ambushed on a remote island in the Andaman Sea. He uses his military skills to survive and soon becomes entrenched in a violent dispute between two warring factions that control the Island and offshore crime, which run roughshod over the indigenous population. The Gunrunner also gets caught up in a love triangle with two beautiful girls, and soon he decides to pit the criminal organizations against each other to rid the island of the foreign invaders - which leads to an epic climax on land and sea. (In the tradition of Red Harvest, Yojimbo, and A Fist Full of Dollars - set on one of the most scenically beautiful islands in the world)."
47334, Courting Courtney (1997) , comedy ," Filmmaker Nick has decided to make a documentary about his best friend Courtney's love life. Courtney, a schoolteacher, has had a two-year on and off relationship with a guy who can't commit; she's also tried video-dating and a women's group. She never thought she'd have a problem finding the right guy and falling in love, but as she gets closer and closer to 30 she gets more and more desperate. Nick, on the other hand, is having as much trouble finding the right girl, and when his true feelings for Courtney come to light, they have to decide whether or not to stay just friends. Courtney is closing in on 30; she lives with Al, but that's going nowhere. Nick's been her pal since high school; he's a budding documentary filmmaker, so, hey, why not make a film about Courtney, her life, and loves to help her sort out her malaise and to see if her problems are of her own making? Nick's camera follows her life now, recording dinner with her relatives, a breakup with Al, a session with a singles support group, dates, and conversations between these two old friends. Plus, Nick seeks out Courtney's old teachers, boy friends, and others who talk about her past. After a while, the relationship in need of sorting out is Courtney and Nick's."
37595," ""Megido"" (2017) ", documentary ," With more than 1,000 security prisoners - mainly Hamas, Fatah and the Popular Front - and 300 guards on duty - Megiddo Prison is one of the largest security prisons in the world. The dramatic daily life in this prison reflects, with amazing clarity, the painful and prolonged experience of the two peoples living in this land."
45572, Noel Field - Der erfundene Spion (1996) , documentary ," The time: the early 1950s. The place: the socialist countries of Eastern Europe. The connection: Switzerland, Germany. The staging of the show trials of the 1950s was an opportunity for Stalin to display his power. Intellectuals and Communists critical of the system were brought to trial and sentenced, in order to remove any possible threat to the Stalinist order. Many were condemned to death. The major accusation: spying for the American secret services. The major proof: any connection with Noel Field, the alleged American secret agent. The charges were completely unfounded, the evidence based on a different set of facts. The accused actually had met Field: during wartime, in connection with their emigration from Fascist-occupied countries. Field, as American head of the Unitarian Service Committee, organised such emigrations, mainly to Switzerland. Noël Field, his wife and his brother were also arrested in Hungary and imprisoned without charge. After 5 years they were suddenly released and declared innocent. Paradoxically, Field and his wife applied for political asylum in Hungary. Rumours began that the ""Field Affair"" had been organised by the American secret service. But who was Field really: a naive humanitarian who accidentally fell into the CIA's trap, or really a double agent?"
16929, Don't Touch If You Ain't Prayed 2 (2008) , drama ," In this religious drama, Noelle gets her taste of freedom as she leaves home, and the sanctuary of Pastor Jones's church, to start her college career. She'll be staying with her conservative Christian aunt and her aunt's family. As Noelle spreads her wings, her life conflicts with her own faith and her aunt's strict household, decisions need to be made."
50734, Scary Movie 4 (2006) , comedy ," The unemployed Cindy Campbell is hired to work in a cursed house as caretaker of an old lady and meets the ghost of a boy. Meanwhile, the teenager son Robbie and the young daughter Rachel of his next door neighbor and crane operator Tom Ryan are spending the weekend with their loser father. Cindy and Tom meet and fall in love for each other, but when Giant Tripods invade Earth, Tom escapes with Robbie and Rachel; Cindy travels to a village, trying to find the answer to a riddle to save the world; and the president of USA organizes the defense of the planet in UN under his intelligence and leadership. After the death of a close friend, Cindy Campbell enters a house which is believed to be haunted. Cindy is still recovering from a terrible past and hoping to start again. Living next door to her is recently divorced Tom Ryan, who Cindy feels could be what's missing from her life. But things start getting ugly again, when aliens appear on Earth and start destroying humanity. The little Japanese Ghost Boy gives Cindy information on how to stop the aliens. She must travel with her friend Brenda Meeks to a village where civilization is very different. Dim-witted Cindy Campbell and her self-serving, sex-crazed pal Brenda join up with the cute, but utterly clueless, Tom Ryan. Together, they battle to save the world from a ruthless alien invasion. Cindy Campbell moves in next to Tom Ryan because she's taking care of an old lady. She finds out the house is haunted by a little boy and goes on a quest in the village to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and Cindy has to uncover the secret in order to stop them. Caring yet dumb witted Cindy Campbell has taken up a job as a house caretaker for a nice old lady that is said to be cursed. Cindy moves right in and the house is located right next to Tom Ryan, a down on his luck father. Cindy soon discovers a dreaded secret about the house and she is comforted by Tom who is watching his children for the weekend. As soon as the two become more then just friends, a huge storm rolls on in and hits the town. Tom discovers a giant hole in the ground and an alien TrIpod emerges from it's depth's. Meanwhile, Cindy finds the soul of a tortured boy living inside the house who tells her he knows the secret on how to defeat the aliens. But before he gives it too her, he vanishes. The only way to figure out the mystery is to find the boy's father. Cindy and Tom split away from each other and Tom, with his children, seek refuge in a torn up basement owned by shotgun wielding man named Oliver. Cindy, while trying to figure out her own mystery, bumps into her old friend Brenda Meeks. Together, they decide to defeat the aliens. Brenda then discovers a hidden village outside of town and Cindy figure's out the boys father is somewhere inside. Now it's up to Cindy and Brenda to find the boys father and unfold the mystery on how to defeat the aliens, who in fact have their own plans on how to torture such people like Shaq and Dr. Phil."
16220, Islander (2006) , drama ," After a tragic accident at sea, Eben Cole loses his family, friends and stature in his island fishing community. He returns to the island an outcast but determined to win back the way of life he fought so hard to protect. Set against the stunning backdrop of the Maine coast, Islander captures the grit and integrity of this hard working community and celebrates man's unerring need for redemption."
1041, Storm (1999) , thriller ," On August 23, 1992, a black-ops research program led by General Roberts perfected a device to control the weather. It was launched from a specially outfitted plane and tested for the first time. But control of the machine was lost, and within hours a deadly hurricane had formed. It became the greatest natural disaster since the San Francisco Earthquake - Hurricane Andrew. In the wake of this catastrophe, all evidence of the program was buried. Seven years later, General Roberts has revived the top-secret project. He recruits ambitious meteorologist Ron Young, who has developed software that directs weather systems. The STORM device, now equipped with this software, has been launched into a weather front 300 miles off the California coast. Moments after the device has whipped the storm into a full-blown hurricane, Roberts orders it targeted at Mexico. The storm has grown in power to a super-hurricane, with wind speeds exceeding 400 miles per hour. A struggle on board the plane ensues, causing the deadly hurricane to head straight for Los Angeles. Young, who goes up in another C-123, has less than 3 hours to fly directly into the eye of this super hurricane and regain control of the STORM device. However, there are saboteurs on board. A battle at 20,000 feet above the Pacific Ocean is taking place while the city of Los Angeles awaits the coming siege."
20540, Palace Hotell (2007) , documentary ," ""Palace Hotel"" is a portrait of a colourful woman who knows what she wants. She loves her work, her hotel and her guests and her hotel is her reason for living. The high point of every year is the big Hultsfred Rock Festival. All winter and spring, Maja looks forward to the week of the festival, when the hotel is packed with guests."
32985, The Great Granny Revolution (2007) , documentary ," The Great Granny Revolution is about the bonds of friendship between women and the power of individuals to make a difference. The Wakefield Grannies, 12 Canadian women, offer moral and financial support to a group of Gogos (grandmothers), raising AIDS-orphaned grandchildren, in South Africa's Alexandra Township. With his partner Brenda - a founding member of the Wakefield Grannies - filmmaker Robert Rooney documents the group's growth as they inspire their community and others to follow their example. Meanwhile, the simple knowledge that women on the other side of the world care about them brings hope to the Gogos and invigorates their efforts."
29113," ""Las fierbinti"" (2012) ", comedy ," A rural comedy where the intrigues caused by the upcoming elections in a small village give rise to a ridiculous war between the mayor and deputy mayor. Unfortunately, they have no clue that their struggle will prove to be in vain at the end of the election day."
53748, A Secret Genocide (2007) , documentary ," Foreigners are not allowed in South Burma. This is Karen territory, an ethnic minority brutalized by the Burmese authorities. For sixty years, in the midst of this hostile jungle, the KNLA, the Karen national Liberation Army, has fought a desperate war against the military junta in power. The Burmese generals have decided to cleanse the Karen country. The SPDC, the Burmese army, focuses its attacks on civilians. Whole battalions raid villages. Soldiers burn, loot, rape, execute and torture the inhabitants. There are now 300.000 Karen refugees attempting to survive in the mountains on the Thai border, some 750 miles long. Refugees suffer from malnutrition, malaria and are killed or maimed by mines. No humanitarian organization is allowed in this part of Burma, no food or medical aid has been planned for them and the Thai border police try their best to stop anyone from crossing the border. Karen civilians are the first victims of the eradication policy concerning ethnic minorities in Burma. Hundreds of thousands of them find themselves in the middle of nowhere, exposed to certain death. Only the KNLA soldiers can help them. The Karen people live in complete distress some dozen miles away from western tourists visiting Thailand. The Karen people are dying completely unnoticed. We entered Burma illegally, and managed to follow Karen fighters for several weeks. We were the witnesses of a secret genocide."
4128, Monsters Don't Get to Cry (2007) , thriller ," After a brutal senseless high school shooting that left three teachers and eight students dead, a vengeful father kidnaps the shooter from police and takes him to an abandoned warehouse. His intention: to execute the killer himself. But he soon realizes the boy doesn't value human life and has no remorse for what he did. In his rage, the father feels he is left with no choice but to teach the killer a horrifying lesson through pain and torture, to make him realize the weight of his crimes."
54071, Playing Cupid (2008) , comedy ," Jeff and Keith are two of the luckiest guys you will ever meet. They have loving girlfriends, supportive friends and they're financially secure. NOT! They're trying to turn things around by starting their own dating service. Right when things are looking up for them, everything comes crashing down when a familiar face from their past pays them a surprise visit. He wants them to hook him up with a former fat chick from high school, and he's willing to pay an exorbitant sum for them to do so. To make things worse, Keith forgets to keep business and pleasure separate, and things go astray. Can Keith and Jeff make business boom or will love get the best of them?"
17599, Cash (1933) , comedy ," Edmund Gilbert and daughter Lilian have lived high on the hog through his wild investment schemes. Now they are in debt to the hilt, and hope to lure one of three big financiers to dinner in one last effort for cash. Their plan seems doomed when the electric company shows up to turn off the lights. But, there's a flicker of hope when the chief company man leaves a green trainee behind to do the job so he can go to the next place. Paul Martin brings more than hope when he finds $100,000 in cash in his valise. The police were pursuing a bank robber who must have put it in Martin's valise on the trolley. Now, much madness with money ensues."
23510, Doctor in Trouble (1970) , comedy ," Dr. Burke is in love with Ophelia but doesn't have time to propose to her as she leaves for a cruise to the Mediterranean. Also on board the cruise ship is an old school chum of Burke's who plays 'Dr.Dare' in a very popular TV series and who women flock to. Burke decides to join the cruise, but is first apprehended as a stowaway, and then becomes the captain's steward. For Burke, trying to talk to Ophelia is a hard enough task, but he meets some funny characters on board, such as a pools winner and a very stubborn captain."
11521," ""Spy School Pilot"" (2002) ", documentary ," Spy School Pilot was presented by David Shayler, British intelligence officer. The series delved into secret spying tactics and and gadgetry used by intelligence forces. The show had many contributors and other guest intelligence experts, plus made-up scenarios on real life situations. In this episode, Essa Zahir role-played a Hostage Taker and how that scenario would be handled by the special forces from the beginning to the end."
19305, Adventures of the Quest: Cape Crocodile (1996) , documentary ," Episode 5: ""CAPE CROCODILE"" AN ENCOUNTER WITH SALT & FRESH WATER CROCODILES: Cape York Peninsula (Australia) Andrew and Liz journey to Cape York Peninsula where they embark upon two very different but equally exciting adventures. Andrew and his crew, along with a crocodile expert, venture off into the far reaches of the Jardine River where they capture on film one of the largest saltwater crocodiles ever to be encountered underwater in the wild. Meanwhile, Liz joins a group of scientists pursuing the task of capturing and tagging hundreds of freshwater crocodiles as part of an important ongoing study into the movements and habits of this prehistoric species."
1419, Alice im Land der Hoffnung (2012) , documentary ," Alice is an Italian philosopher and activist. For three years the 31-year-old woman has been traveling between her hometown Palermo and Cologne. Whilst in Germany the prospect of a secure professorship awaits her within a year, she nevertheless feels committed to her home country. As soon as she is back there she gets involved in various organizations and begins to fight actively against injustice. She becomes particularly involved in helping Africans who are living illegally in Palermo. She helps them with applications, organizes sleeping shelters and corresponds with employers - for example when wages are not paid or working conditions become too poor. However, Alice's main preoccupations are the open doors of Africa: She expects an uncontrollable influx of people from all over Africa to Italy, Spain and Greece, where every helping hand will be needed to avoid escalation of tension between refugees and the local population."
15588, Take Me Home Huey (2017) , documentary ," The Take Me Home Huey film documents a story of recovery and healing. During the transformation of a Vietnam-era Medevac Huey Helicopter from a wounded war bird, shot down in combat in 1969, into a colorful sculpture we see a mission to help veterans recover from Post-Traumatic Stress. The Partnership of Light Horse Legacy and Artist Steve Maloney formed in 2013 to this end. Like all veterans of war, Huey #67-17174 has a story to tell. Rescued from an Arizona boneyard by Dave Barron, Co-founder of Light Horse Legacy, a Peoria Az. based non-profit PTSD outreach, the wrecked fuselage of 174 is restored by dedicated volunteers from a complete wreck to a Huey that looks flyable again. Then Artist Steve Maloney incorporates his vivid artwork to the outside of the ship. During restoration, Dave uncovers the history of Huey 174, and learns the names of surviving crew and two young soldiers killed during the shoot-down. As the battered helicopter becomes whole, stories of Vietnam veterans and their families parallel the healing journey of Huey 174, and viewers begin to understand what veterans must face to find relief from trauma sustained during war. When the surviving crew of 174 and the sisters of those killed are reunited in front of 174's vivid artwork, their Huey is no longer a combat gunship or air ambulance, but has taken on a new life as an ambassador of healing, encouraging dialogue between surviving soldiers and their families working to heal old war wounds. Take Me Home Huey is dedicated to the memory of Gary Dubach and Steve Schumacher who were lost on that Valentine's Day 1969."
18797, Neruna par to (2007) , drama ," The story of 30-years-old Beatrise (Rezija Kalnina) as she gains harmony by becoming independent of her illusions. Beatrise (Rezija Kalnina) is in her thirties, drifting in her life. She has never made independent decisions but based her life on unsuccessfully relationships collapsing one after another like sand castles. Forced to reevaluate her life she realizes that the only way to reach harmony is to start making decisions by herself not relaying to circumstances, illusory feelings and beautiful words."
7969, Love Shorts (2004) , drama ," Eight passionate women, eight delightful stories, and eight powerful turning-points on a never-ending jounrey of love. Intense, dramatic, and oftentimes humorous, these heartfelt stories tug at our fear of the unknown, and poses the undying question: Can we trust love?"
27171, Runaway Betty (????) , comedy ," When Dave, an overbearing son, discovers that his mom and her new boyfriend have escaped their retirement home and fled to Mexico, he must go after them and reconnect with his roots in order to stop his mother's suitor from becoming a permanent member of the family."
